,CustomerID,InvoiceDate,recency,Frequency,Monetary,R_rank_norm,F_rank_norm,M_rank_norm,RFM_Score,RFM_Segment,customer_segment
3493,17114.0,2011-12-04 12:17:00,5,127,808.62,90.53,81.1,81.1,8.25,High Value,Potential Loyalists
3494,17115.0,2011-12-01 14:30:00,7,39,837.5,88.41,48.43,48.43,5.44,Mid Value,Can't Lose
3495,17117.0,2011-02-24 13:54:00,287,9,116.2,7.19,12.61,12.61,1.18,Low Value,Lost
3496,17118.0,2011-01-26 12:19:00,317,10,157.02,4.47,14.35,14.35,1.29,Low Value,Lost
3497,17119.0,2011-12-06 14:40:00,2,35,606.91,95.88,45.54,45.54,5.31,Mid Value,Can't Lose
3498,17120.0,2011-04-20 15:21:00,232,18,307.46,13.91,26.16,26.16,2.43,Low Value,At Risk Customers
3499,17122.0,2011-08-12 14:33:00,118,7,138.32,28.64,9.38,9.38,1.23,Low Value,Lost
3500,17123.0,2011-07-01 10:47:00,161,9,345.3,22.64,12.61,12.61,1.41,Low Value,Lost
3501,17124.0,2011-06-07 14:02:00,184,32,298.89,19.49,43.01,43.01,3.95,Mid Value,At Risk Customers
3502,17125.0,2011-10-20 14:41:00,49,40,259.35,51.19,49.18,49.18,4.95,Mid Value,At Risk Customers
3503,17126.0,2011-07-10 13:52:00,151,260,1004.75,24.04,92.98,92.98,8.26,High Value,Potential Loyalists
3504,17128.0,2011-01-09 12:02:00,334,14,157.09,3.07,20.65,20.65,1.8,Low Value,Lost
3505,17131.0,2011-12-04 12:52:00,4,134,2463.17,91.52,82.27,82.27,8.37,High Value,Potential Loyalists
3506,17133.0,2011-11-24 12:27:00,15,27,4892.24,78.42,37.09,37.09,4.33,Mid Value,At Risk Customers
3507,17134.0,2011-08-25 09:53:00,106,24,425.0,30.71,33.82,33.82,3.34,Low Value,At Risk Customers
3508,17135.0,2011-11-23 16:48:00,15,52,1139.73,78.42,56.82,56.82,6.01,Mid Value,Can't Lose
3509,17138.0,2011-03-09 11:54:00,275,24,380.5,8.51,33.82,33.82,3.0,Low Value,At Risk Customers
3510,17139.0,2011-11-24 10:12:00,15,478,10668.47,78.42,98.02,98.02,9.51,High Value,Champions
3511,17140.0,2011-04-06 13:33:00,246,20,465.32,11.97,28.97,28.97,2.64,Low Value,At Risk Customers
3512,17142.0,2011-04-14 18:22:00,238,15,579.0,13.08,22.16,22.16,2.08,Low Value,At Risk Customers
3513,17144.0,2011-12-08 17:57:00,0,48,984.57,100.0,54.82,54.82,6.16,Mid Value,Can't Lose
3514,17146.0,2011-08-26 12:44:00,105,35,749.78,31.06,45.54,45.54,4.34,Mid Value,At Risk Customers
3515,17147.0,2011-11-17 12:32:00,22,81,1714.59,69.95,69.21,69.21,6.93,High Value,Can't Lose
3516,17148.0,2011-10-19 09:59:00,51,9,124.88,49.71,12.61,12.61,1.82,Low Value,Lost
3517,17152.0,2011-05-29 12:19:00,194,14,1689.5,18.12,20.65,20.65,2.03,Low Value,At Risk Customers
3518,17153.0,2011-11-15 13:42:00,23,14,213.78,68.68,20.65,20.65,2.79,Low Value,At Risk Customers
3519,17154.0,2011-09-25 13:42:00,74,23,329.34,38.5,32.73,32.73,3.36,Low Value,At Risk Customers
3520,17155.0,2011-11-22 12:38:00,17,20,251.7,75.54,28.97,28.97,3.6,Mid Value,At Risk Customers
3521,17157.0,2011-12-02 09:10:00,7,13,319.0,88.41,19.2,19.2,2.96,Low Value,At Risk Customers
3522,17158.0,2011-11-07 15:15:00,31,67,1266.97,61.18,64.2,64.2,6.37,Mid Value,Can't Lose
3523,17159.0,2011-11-18 10:52:00,21,101,1538.88,71.37,75.31,75.31,7.47,High Value,Potential Loyalists
3524,17160.0,2011-11-08 14:05:00,30,229,3518.03,62.14,91.51,91.51,8.71,High Value,Potential Loyalists
3525,17162.0,2011-11-11 11:34:00,28,104,1715.46,64.28,76.18,76.18,7.44,High Value,Potential Loyalists
3526,17163.0,2011-11-18 08:57:00,21,5,293.1,71.37,6.1,6.1,1.59,Low Value,Lost
3527,17164.0,2011-11-07 09:14:00,32,144,2467.35,60.27,83.88,83.88,8.03,High Value,Potential Loyalists
3528,17165.0,2011-02-28 16:39:00,283,10,158.68,7.5,14.35,14.35,1.33,Low Value,Lost
3529,17166.0,2011-11-01 09:46:00,38,12,206.34,56.7,17.72,17.72,2.36,Low Value,At Risk Customers
3530,17169.0,2011-10-13 10:25:00,57,54,835.78,46.89,58.11,58.11,5.64,Mid Value,Can't Lose
3531,17171.0,2011-02-23 16:37:00,288,16,224.91,7.03,23.6,23.6,2.11,Low Value,At Risk Customers
3532,17172.0,2011-09-22 09:36:00,78,15,317.76,36.99,22.16,22.16,2.44,Low Value,At Risk Customers
3533,17173.0,2011-12-04 14:40:00,4,86,3766.6,91.52,70.91,70.91,7.4,High Value,Potential Loyalists
3534,17174.0,2011-05-06 11:47:00,217,4,59.9,15.2,4.71,4.71,0.63,Low Value,Lost
3535,17175.0,2011-10-26 15:31:00,43,63,1443.69,53.95,62.55,62.55,6.13,Mid Value,Can't Lose
3536,17176.0,2011-05-22 12:41:00,201,15,306.13,17.14,22.16,22.16,2.14,Low Value,At Risk Customers
3537,17179.0,2011-06-14 16:48:00,177,80,711.79,20.37,69.0,69.0,6.17,Mid Value,Can't Lose
3538,17180.0,2011-10-14 15:46:00,55,128,796.03,47.93,81.33,81.33,7.63,High Value,Potential Loyalists
3539,17181.0,2011-10-13 14:48:00,56,23,239.92,47.47,32.73,32.73,3.49,Mid Value,At Risk Customers
3540,17183.0,2011-12-02 10:07:00,7,73,3347.31,88.41,66.57,66.57,6.98,High Value,Can't Lose
3541,17186.0,2011-10-24 10:20:00,46,2,144.0,52.1,2.28,2.28,0.98,Low Value,Lost
3542,17187.0,2011-04-27 12:39:00,226,10,203.95,14.29,14.35,14.35,1.43,Low Value,Lost
3543,17188.0,2011-11-28 13:53:00,10,84,2474.23,83.4,70.2,70.2,7.22,High Value,Potential Loyalists
3544,17189.0,2011-08-25 19:39:00,105,61,384.4,31.06,61.51,61.51,5.69,Mid Value,Can't Lose
3545,17190.0,2011-10-12 11:33:00,58,19,444.74,46.33,27.52,27.52,3.03,Low Value,At Risk Customers
3546,17191.0,2011-11-11 16:58:00,27,237,2095.13,65.21,91.98,91.98,8.8,High Value,Potential Loyalists
3547,17193.0,2011-11-04 12:47:00,35,32,1699.3,58.64,43.01,43.01,4.54,Mid Value,At Risk Customers
3548,17194.0,2011-03-11 12:05:00,273,29,262.62,8.79,39.8,39.8,3.52,Mid Value,At Risk Customers
3549,17197.0,2011-11-10 10:32:00,29,29,1013.01,63.15,39.8,39.8,4.33,Mid Value,At Risk Customers
3550,17198.0,2011-11-16 10:39:00,23,96,692.22,68.68,73.73,73.73,7.3,High Value,Potential Loyalists
3551,17201.0,2011-10-17 11:55:00,53,40,342.63,48.46,49.18,49.18,4.91,Mid Value,At Risk Customers
3552,17203.0,2011-11-04 12:27:00,35,152,3563.85,58.64,84.82,84.82,8.09,High Value,Potential Loyalists
3553,17204.0,2011-06-17 14:46:00,174,57,1564.56,20.81,59.43,59.43,5.36,Mid Value,Can't Lose
3554,17205.0,2011-10-17 12:46:00,53,13,384.08,48.46,19.2,19.2,2.36,Low Value,At Risk Customers
3555,17206.0,2011-10-17 13:25:00,52,7,204.24,49.01,9.38,9.38,1.53,Low Value,Lost
3556,17211.0,2011-11-13 12:03:00,26,211,2317.22,65.69,90.32,90.32,8.66,High Value,Potential Loyalists
3557,17212.0,2011-03-31 19:42:00,252,4,226.85,11.44,4.71,4.71,0.57,Low Value,Lost
3558,17213.0,2011-10-30 14:53:00,39,157,2781.23,55.99,85.52,85.52,8.11,High Value,Potential Loyalists
3559,17214.0,2011-10-10 13:17:00,59,103,1069.12,45.62,75.92,75.92,7.14,High Value,Potential Loyalists
3560,17217.0,2011-04-19 17:19:00,233,9,113.5,13.75,12.61,12.61,1.28,Low Value,Lost
3561,17218.0,2011-12-05 13:52:00,3,274,1960.72,93.55,93.6,93.6,9.36,High Value,Champions
3562,17219.0,2011-11-08 11:25:00,31,25,114.23,61.18,34.87,34.87,3.88,Mid Value,At Risk Customers
3563,17220.0,2011-11-15 13:47:00,23,472,3198.25,68.68,97.88,97.88,9.35,High Value,Champions
3564,17221.0,2011-12-02 13:35:00,6,63,335.13,89.79,62.55,62.55,6.66,High Value,Can't Lose
3565,17222.0,2011-10-05 13:58:00,64,28,354.15,43.08,38.35,38.35,3.91,Mid Value,At Risk Customers
3566,17223.0,2011-02-02 15:57:00,309,49,426.79,5.37,55.3,55.3,4.78,Mid Value,At Risk Customers
3567,17226.0,2011-02-04 11:52:00,308,21,393.49,5.5,30.35,30.35,2.66,Low Value,At Risk Customers
3568,17227.0,2011-11-21 10:51:00,18,47,939.32,74.12,54.14,54.14,5.71,Mid Value,Can't Lose
3569,17228.0,2011-11-24 10:24:00,15,208,1906.09,78.42,90.07,90.07,8.83,High Value,Potential Loyalists
3570,17229.0,2011-09-04 13:56:00,95,47,318.76,32.47,54.14,54.14,5.09,Mid Value,Can't Lose
3571,17230.0,2011-03-20 16:12:00,263,69,3638.41,9.95,65.0,65.0,5.67,Mid Value,Can't Lose
3572,17231.0,2011-11-27 15:18:00,11,541,3174.32,81.91,98.41,98.41,9.59,High Value,Champions
3573,17232.0,2011-12-07 12:21:00,2,36,421.52,95.88,46.29,46.29,5.37,Mid Value,Can't Lose
3574,17233.0,2011-11-04 14:06:00,34,25,190.88,59.25,34.87,34.87,3.85,Mid Value,At Risk Customers
3575,17234.0,2011-06-10 11:20:00,182,14,149.89,19.89,20.65,20.65,2.05,Low Value,At Risk Customers
3576,17235.0,2011-11-14 15:51:00,24,29,550.06,67.53,39.8,39.8,4.4,Mid Value,At Risk Customers
3577,17236.0,2011-11-27 12:00:00,12,105,916.13,81.07,76.46,76.46,7.72,High Value,Potential Loyalists
3578,17237.0,2011-11-28 15:02:00,10,19,314.69,83.4,27.52,27.52,3.59,Mid Value,At Risk Customers
3579,17238.0,2011-12-07 11:35:00,2,566,3744.65,95.88,98.59,98.59,9.82,High Value,Champions
3580,17239.0,2011-01-31 09:41:00,312,15,382.5,4.83,22.16,22.16,1.96,Low Value,Lost
3581,17242.0,2011-08-23 14:55:00,107,40,1135.04,30.41,49.18,49.18,4.64,Mid Value,At Risk Customers
3582,17243.0,2011-12-08 13:26:00,0,400,8676.85,100.0,96.8,96.8,9.73,High Value,Champions
3583,17244.0,2011-10-17 15:19:00,52,31,954.9,49.01,42.12,42.12,4.32,Mid Value,At Risk Customers
3584,17245.0,2011-05-19 10:43:00,204,9,171.45,16.85,12.61,12.61,1.32,Low Value,Lost
3585,17247.0,2011-11-24 15:21:00,14,55,282.19,79.8,58.62,58.62,6.18,Mid Value,Can't Lose
3586,17248.0,2011-08-11 13:34:00,119,69,318.65,28.48,65.0,65.0,5.95,Mid Value,Can't Lose
3587,17250.0,2011-12-06 12:15:00,3,57,384.52,93.55,59.43,59.43,6.45,Mid Value,Can't Lose
3588,17251.0,2010-12-12 11:06:00,362,39,283.28,1.9,48.43,48.43,4.15,Mid Value,At Risk Customers
3589,17252.0,2011-08-15 09:45:00,116,87,353.86,28.84,71.34,71.34,6.5,Mid Value,Can't Lose
3590,17253.0,2011-11-21 12:59:00,17,18,178.26,75.54,26.16,26.16,3.36,Low Value,At Risk Customers
3591,17254.0,2011-12-05 12:46:00,4,112,272.44,91.52,78.16,78.16,8.02,High Value,Potential Loyalists
3592,17255.0,2011-10-30 12:18:00,40,78,298.41,55.39,68.35,68.35,6.64,High Value,Can't Lose
3593,17256.0,2011-08-24 13:30:00,106,16,240.0,30.71,23.6,23.6,2.47,Low Value,At Risk Customers
3594,17259.0,2011-07-14 15:01:00,147,124,603.37,24.64,80.51,80.51,7.21,High Value,Potential Loyalists
3595,17262.0,2011-10-18 12:56:00,51,12,1253.36,49.71,17.72,17.72,2.25,Low Value,At Risk Customers
3596,17263.0,2011-05-15 14:32:00,207,23,63.44,16.52,32.73,32.73,3.03,Low Value,At Risk Customers
3597,17265.0,2011-07-24 10:49:00,138,127,562.9,25.59,81.1,81.1,7.28,High Value,Potential Loyalists
3598,17266.0,2011-12-07 14:12:00,1,80,310.64,97.92,69.0,69.0,7.33,High Value,Potential Loyalists
3599,17267.0,2011-08-04 17:22:00,126,38,317.62,27.61,47.63,47.63,4.46,Mid Value,At Risk Customers
3600,17268.0,2011-08-24 10:06:00,107,6,763.64,30.41,7.77,7.77,1.12,Low Value,Lost
3601,17272.0,2011-10-28 16:37:00,41,114,2148.63,55.05,78.47,78.47,7.5,High Value,Potential Loyalists
3602,17274.0,2011-11-04 13:16:00,34,27,111.98,59.25,37.09,37.09,4.04,Mid Value,At Risk Customers
3603,17277.0,2011-04-26 12:47:00,227,69,1065.35,14.16,65.0,65.0,5.74,Mid Value,Can't Lose
3604,17278.0,2011-04-12 13:10:00,240,15,246.04,12.73,22.16,22.16,2.07,Low Value,At Risk Customers
3605,17279.0,2011-10-13 11:58:00,57,9,187.83,46.89,12.61,12.61,1.77,Low Value,Lost
3606,17282.0,2011-08-01 14:29:00,129,94,1703.41,26.97,73.32,73.32,6.64,High Value,Can't Lose
3607,17284.0,2011-10-10 14:38:00,59,292,1652.58,45.62,94.16,94.16,8.69,High Value,Potential Loyalists
3608,17286.0,2011-11-18 12:47:00,21,45,153.92,71.37,52.65,52.65,5.55,Mid Value,Can't Lose
3609,17287.0,2011-11-13 13:27:00,25,124,1064.11,66.42,80.51,80.51,7.84,High Value,Potential Loyalists
3610,17288.0,2011-11-30 16:09:00,8,142,1419.73,86.75,83.49,83.49,8.4,High Value,Potential Loyalists
3611,17289.0,2011-11-08 12:01:00,31,111,944.41,61.18,77.92,77.92,7.54,High Value,Potential Loyalists
3612,17290.0,2011-12-06 12:38:00,3,102,525.24,93.55,75.64,75.64,7.83,High Value,Potential Loyalists
3613,17291.0,2011-02-04 13:04:00,307,1,550.8,5.59,0.84,0.84,0.16,Low Value,Lost
3614,17293.0,2011-12-01 14:37:00,7,135,1875.11,88.41,82.54,82.54,8.34,High Value,Potential Loyalists
3615,17295.0,2011-11-11 10:49:00,28,69,556.95,64.28,65.0,65.0,6.49,Mid Value,Can't Lose
3616,17297.0,2011-11-22 14:43:00,16,51,131.78,76.96,56.27,56.27,5.94,Mid Value,Can't Lose
3617,17298.0,2011-08-30 16:43:00,100,30,498.42,31.6,41.05,41.05,3.96,Mid Value,At Risk Customers
3618,17299.0,2011-11-28 12:01:00,11,57,669.11,81.91,59.43,59.43,6.28,Mid Value,Can't Lose
3619,17301.0,2011-11-18 13:43:00,20,66,197.63,72.43,63.78,63.78,6.51,Mid Value,Can't Lose
3620,17302.0,2011-11-25 09:36:00,14,79,1135.63,79.8,68.73,68.73,7.04,High Value,Potential Loyalists
3621,17303.0,2010-12-13 13:32:00,360,53,250.04,2.1,57.5,57.5,4.92,Mid Value,At Risk Customers
3622,17306.0,2011-11-29 12:14:00,10,66,8631.31,83.4,63.78,63.78,6.67,High Value,Can't Lose
3623,17309.0,2011-09-05 15:20:00,94,12,82.75,32.8,17.72,17.72,2.0,Low Value,At Risk Customers
3624,17311.0,2011-09-22 14:11:00,77,55,1384.85,37.54,58.62,58.62,5.55,Mid Value,Can't Lose
3625,17312.0,2011-07-24 11:52:00,138,14,644.3,25.59,20.65,20.65,2.14,Low Value,At Risk Customers
3626,17313.0,2011-11-08 15:45:00,30,24,2328.84,62.14,33.82,33.82,3.81,Mid Value,At Risk Customers
3627,17314.0,2011-11-15 09:41:00,24,131,2527.92,67.53,81.85,81.85,7.97,High Value,Potential Loyalists
3628,17315.0,2011-12-08 12:15:00,1,473,6292.26,97.92,97.93,97.93,9.79,High Value,Champions
3629,17317.0,2011-10-24 17:19:00,45,9,2600.34,52.63,12.61,12.61,1.86,Low Value,Lost
3630,17320.0,2011-08-31 13:31:00,99,73,1200.62,31.76,66.57,66.57,6.13,Mid Value,Can't Lose
3631,17321.0,2011-12-01 13:41:00,7,107,700.86,88.41,76.9,76.9,7.86,High Value,Potential Loyalists
3632,17323.0,2011-11-24 17:29:00,14,200,921.07,79.8,89.5,89.5,8.8,High Value,Potential Loyalists
3633,17324.0,2011-11-22 10:34:00,17,50,990.23,75.54,55.77,55.77,5.87,Mid Value,Can't Lose
3634,17325.0,2011-03-04 13:09:00,279,6,96.8,8.13,7.77,7.77,0.78,Low Value,Lost
3635,17329.0,2011-11-25 14:24:00,13,33,523.11,80.67,43.79,43.79,4.93,Mid Value,At Risk Customers
3636,17330.0,2011-11-17 08:56:00,22,6,363.9,69.95,7.77,7.77,1.71,Low Value,Lost
3637,17331.0,2011-08-08 11:55:00,123,1,175.2,27.94,0.84,0.84,0.49,Low Value,Lost
3638,17333.0,2011-09-15 10:11:00,85,28,494.25,35.0,38.35,38.35,3.78,Mid Value,At Risk Customers
3639,17334.0,2011-02-10 14:59:00,301,11,307.02,6.14,16.1,16.1,1.46,Low Value,Lost
3640,17337.0,2011-07-11 14:55:00,150,543,2027.87,24.18,98.43,98.43,8.73,High Value,Potential Loyalists
3641,17338.0,2011-11-22 14:23:00,16,753,6643.93,76.96,99.31,99.31,9.6,High Value,Champions
3642,17339.0,2011-09-06 13:29:00,93,9,243.36,33.03,12.61,12.61,1.57,Low Value,Lost
3643,17340.0,2011-11-10 10:45:00,29,407,12353.29,63.15,96.92,96.92,9.19,High Value,Champions
3644,17341.0,2011-07-06 12:33:00,156,183,781.36,23.32,88.2,88.2,7.85,High Value,Potential Loyalists
3645,17343.0,2010-12-19 15:07:00,354,17,193.64,2.6,24.93,24.93,2.16,Low Value,At Risk Customers
3646,17344.0,2011-10-24 12:56:00,45,32,160.57,52.63,43.01,43.01,4.44,Mid Value,At Risk Customers
3647,17345.0,2011-11-24 15:03:00,14,87,537.74,79.8,71.34,71.34,7.26,High Value,Potential Loyalists
3648,17346.0,2011-12-06 12:18:00,3,500,2676.56,93.55,98.16,98.16,9.75,High Value,Champions
3649,17347.0,2011-09-14 13:12:00,85,1,228.96,35.0,0.84,0.84,0.6,Low Value,Lost
3650,17348.0,2011-11-25 11:25:00,14,215,1159.52,79.8,90.69,90.69,8.91,High Value,Potential Loyalists
3651,17349.0,2011-06-13 14:29:00,178,9,110.75,20.22,12.61,12.61,1.37,Low Value,Lost
3652,17350.0,2011-12-01 15:47:00,7,71,1286.07,88.41,65.87,65.87,6.92,High Value,Can't Lose
3653,17351.0,2011-11-03 18:45:00,35,27,587.15,58.64,37.09,37.09,4.03,Mid Value,At Risk Customers
3654,17353.0,2011-08-02 17:19:00,128,8,1740.0,27.16,10.96,10.96,1.34,Low Value,Lost
3655,17354.0,2011-10-20 10:34:00,50,16,1393.06,50.44,23.6,23.6,2.76,Low Value,At Risk Customers
3656,17356.0,2011-02-01 11:07:00,311,19,178.22,5.01,27.52,27.52,2.41,Low Value,At Risk Customers
3657,17357.0,2011-11-15 16:30:00,23,45,388.14,68.68,52.65,52.65,5.51,Mid Value,Can't Lose
3658,17358.0,2011-02-09 16:57:00,302,59,365.85,6.0,60.47,60.47,5.23,Mid Value,Can't Lose
3659,17359.0,2011-11-28 14:37:00,10,15,127.86,83.4,22.16,22.16,3.13,Low Value,At Risk Customers
3660,17360.0,2011-11-22 13:11:00,16,132,585.79,76.96,81.98,81.98,8.12,High Value,Potential Loyalists
3661,17361.0,2011-10-21 15:43:00,48,29,488.2,51.68,39.8,39.8,4.16,Mid Value,At Risk Customers
3662,17362.0,2011-04-14 14:43:00,238,35,312.23,13.08,45.54,45.54,4.07,Mid Value,At Risk Customers
3663,17364.0,2011-12-09 09:00:00,0,411,4481.18,100.0,97.03,97.03,9.75,High Value,Champions
3664,17365.0,2011-11-27 12:13:00,12,468,4801.56,81.07,97.79,97.79,9.53,High Value,Champions
3665,17367.0,2011-04-15 14:21:00,237,34,168.4,13.27,44.63,44.63,3.99,Mid Value,At Risk Customers
3666,17368.0,2011-11-16 15:26:00,22,111,1912.67,69.95,77.92,77.92,7.67,High Value,Potential Loyalists
3667,17370.0,2011-09-28 10:14:00,72,33,446.18,39.61,43.79,43.79,4.32,Mid Value,At Risk Customers
3668,17371.0,2011-11-22 13:30:00,16,87,423.89,76.96,71.34,71.34,7.22,High Value,Potential Loyalists
3669,17372.0,2011-10-30 11:37:00,40,253,1342.68,55.39,92.64,92.64,8.7,High Value,Potential Loyalists
3670,17373.0,2011-10-30 15:28:00,39,57,646.92,55.99,59.43,59.43,5.89,Mid Value,Can't Lose
3671,17374.0,2011-05-05 09:05:00,218,28,495.77,14.9,38.35,38.35,3.48,Mid Value,At Risk Customers
3672,17375.0,2011-05-24 15:45:00,198,69,400.1,17.53,65.0,65.0,5.79,Mid Value,Can't Lose
3673,17376.0,2011-09-30 12:36:00,70,24,203.2,40.87,33.82,33.82,3.49,Mid Value,At Risk Customers
3674,17377.0,2011-11-16 11:17:00,23,418,4100.92,68.68,97.13,97.13,9.29,High Value,Champions
3675,17379.0,2011-11-28 13:56:00,10,83,404.66,83.4,69.87,69.87,7.19,High Value,Potential Loyalists
3676,17381.0,2011-12-01 11:59:00,8,109,20275.61,86.75,77.39,77.39,7.88,High Value,Potential Loyalists
3677,17382.0,2011-10-05 13:05:00,64,2,65.4,43.08,2.28,2.28,0.84,Low Value,Lost
3678,17383.0,2011-12-05 17:36:00,3,51,199.29,93.55,56.27,56.27,6.19,Mid Value,Can't Lose
3679,17384.0,2011-11-20 15:48:00,18,15,336.4,74.12,22.16,22.16,3.0,Low Value,At Risk Customers
3680,17385.0,2011-11-25 11:02:00,14,47,261.11,79.8,54.14,54.14,5.8,Mid Value,Can't Lose
3681,17386.0,2011-12-02 11:28:00,7,28,2686.42,88.41,38.35,38.35,4.59,Mid Value,At Risk Customers
3682,17387.0,2011-11-20 11:00:00,19,78,784.11,73.07,68.35,68.35,6.91,High Value,Can't Lose
3683,17388.0,2011-09-23 10:31:00,77,15,1259.56,37.54,22.16,22.16,2.45,Low Value,At Risk Customers
3684,17389.0,2011-12-09 09:38:00,0,213,31833.68,100.0,90.48,90.48,9.19,High Value,Champions
3685,17391.0,2011-06-29 09:58:00,163,3,508.8,22.39,3.53,3.53,0.64,Low Value,Lost
3686,17392.0,2011-02-06 12:48:00,306,62,457.91,5.65,61.97,61.97,5.35,Mid Value,Can't Lose
3687,17394.0,2011-05-04 13:22:00,218,4,203.87,14.9,4.71,4.71,0.62,Low Value,Lost
3688,17396.0,2011-10-31 14:12:00,38,27,7330.8,56.7,37.09,37.09,4.0,Mid Value,At Risk Customers
3689,17397.0,2011-11-17 14:08:00,21,92,696.41,71.37,72.8,72.8,7.26,High Value,Potential Loyalists
3690,17398.0,2011-08-17 09:48:00,114,38,653.38,29.21,47.63,47.63,4.49,Mid Value,At Risk Customers
3691,17400.0,2011-08-05 15:38:00,125,213,2129.96,27.81,90.48,90.48,8.11,High Value,Potential Loyalists
3692,17402.0,2011-12-05 10:15:00,4,59,2633.85,91.52,60.47,60.47,6.51,Mid Value,Can't Lose
3693,17403.0,2011-11-03 15:18:00,35,33,281.62,58.64,43.79,43.79,4.6,Mid Value,At Risk Customers
3694,17404.0,2011-12-05 16:26:00,3,198,31906.82,93.55,89.34,89.34,9.0,High Value,Champions
3695,17405.0,2011-12-08 17:12:00,0,82,1031.41,100.0,69.51,69.51,7.41,High Value,Potential Loyalists
3696,17406.0,2011-01-10 15:07:00,332,113,2200.42,3.26,78.3,78.3,6.7,High Value,Can't Lose
3697,17408.0,2011-06-29 12:53:00,162,2,32.65,22.48,2.28,2.28,0.53,Low Value,Lost
3698,17409.0,2011-06-08 10:36:00,184,13,771.85,19.49,19.2,19.2,1.92,Low Value,Lost
3699,17410.0,2011-11-23 15:46:00,15,64,1214.72,78.42,63.08,63.08,6.54,High Value,Can't Lose
3700,17411.0,2011-11-27 14:25:00,11,41,778.94,81.91,49.88,49.88,5.47,Mid Value,Can't Lose
3701,17412.0,2011-12-07 11:36:00,2,66,1258.06,95.88,63.78,63.78,6.86,High Value,Can't Lose
3702,17414.0,2011-10-27 12:13:00,43,6,778.0,53.95,7.77,7.77,1.47,Low Value,Lost
3703,17415.0,2011-09-21 12:50:00,79,14,507.84,36.61,20.65,20.65,2.3,Low Value,At Risk Customers
3704,17416.0,2011-11-10 12:47:00,29,269,6893.42,63.15,93.28,93.28,8.88,High Value,Potential Loyalists
3705,17418.0,2011-10-28 13:00:00,41,30,463.46,55.05,41.05,41.05,4.31,Mid Value,At Risk Customers
3706,17419.0,2011-11-28 13:47:00,10,206,4226.57,83.4,89.87,89.87,8.89,High Value,Potential Loyalists
3707,17420.0,2011-10-20 14:52:00,49,30,598.83,51.19,41.05,41.05,4.26,Mid Value,At Risk Customers
3708,17422.0,2011-11-23 13:27:00,15,117,1979.37,78.42,79.17,79.17,7.91,High Value,Potential Loyalists
3709,17423.0,2011-10-24 13:36:00,45,26,698.41,52.63,36.0,36.0,3.85,Mid Value,At Risk Customers
3710,17425.0,2011-11-20 15:30:00,18,43,759.17,74.12,51.43,51.43,5.48,Mid Value,Can't Lose
3711,17426.0,2011-12-01 18:07:00,7,271,5037.26,88.41,93.45,93.45,9.27,High Value,Champions
3712,17427.0,2011-09-29 11:29:00,71,2,100.8,40.15,2.28,2.28,0.8,Low Value,Lost
3713,17428.0,2011-12-09 09:45:00,0,328,17256.85,100.0,95.41,95.41,9.61,High Value,Champions
3714,17429.0,2011-08-03 13:22:00,127,39,524.92,27.35,48.43,48.43,4.53,Mid Value,At Risk Customers
3715,17430.0,2011-11-07 09:24:00,32,14,265.76,60.27,20.65,20.65,2.66,Low Value,At Risk Customers
3716,17431.0,2011-01-30 14:36:00,312,43,403.3,4.83,51.43,51.43,4.44,Mid Value,At Risk Customers
3717,17432.0,2011-11-21 17:33:00,17,48,365.76,75.54,54.82,54.82,5.79,Mid Value,Can't Lose
3718,17433.0,2011-09-12 14:24:00,87,54,303.16,34.38,58.11,58.11,5.46,Mid Value,Can't Lose
3719,17434.0,2011-12-07 13:16:00,1,134,2373.82,97.92,82.27,82.27,8.46,High Value,Potential Loyalists
3720,17436.0,2011-12-08 12:30:00,1,9,216.3,97.92,12.61,12.61,2.54,Low Value,At Risk Customers
3721,17438.0,2011-03-31 10:26:00,253,17,388.45,11.24,24.93,24.93,2.29,Low Value,At Risk Customers
3722,17440.0,2011-07-06 11:54:00,156,5,186.42,23.32,6.1,6.1,0.87,Low Value,Lost
3723,17442.0,2011-11-03 09:17:00,36,135,2248.56,57.91,82.54,82.54,7.88,High Value,Potential Loyalists
3724,17443.0,2011-05-04 10:47:00,219,1,534.24,14.73,0.84,0.84,0.29,Low Value,Lost
3725,17444.0,2011-07-15 12:05:00,147,135,2940.04,24.64,82.54,82.54,7.39,High Value,Potential Loyalists
3726,17446.0,2011-06-16 10:42:00,176,9,120.9,20.56,12.61,12.61,1.38,Low Value,Lost
3727,17447.0,2011-10-30 14:18:00,39,36,541.53,55.99,46.29,46.29,4.77,Mid Value,At Risk Customers
3728,17449.0,2011-12-07 16:56:00,1,277,2520.86,97.92,93.72,93.72,9.43,High Value,Champions
3729,17450.0,2011-12-01 13:29:00,7,337,194550.79,88.41,95.67,95.67,9.46,High Value,Champions
3730,17451.0,2011-12-08 15:02:00,0,100,1721.4,100.0,74.99,74.99,7.87,High Value,Potential Loyalists
3731,17453.0,2011-11-22 09:42:00,17,19,486.72,75.54,27.52,27.52,3.47,Mid Value,At Risk Customers
3732,17454.0,2011-05-31 13:58:00,191,61,517.53,18.36,61.51,61.51,5.5,Mid Value,Can't Lose
3733,17455.0,2011-05-20 12:31:00,203,8,131.7,16.98,10.96,10.96,1.19,Low Value,Lost
3734,17456.0,2010-12-09 15:23:00,364,17,249.86,1.71,24.93,24.93,2.14,Low Value,At Risk Customers
